Species 1,Species 2,Dist
GQ901902 human RUS 2009 NA Rus-Nsc09-B4 NA serotype 6,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.1863354037
GU732187 human RUS 2008 NA Rus-Nsc08-3364 NA serotype 3,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.1591083782
GU223905 human RUS 2003 NA Rus-Nsc03-H191 NA serotype 3,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.1591083782
HQ398856 human HUN 2010 Hu-Nyergesujfalu-HUN4520-2010-HUN NA fecal-sample serotype 1,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.0276497696
GQ495608 human CHN 2007 NA 192-BJ07-CHN stool serotype 6,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.1909937888
FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.0368663594
FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.0222734255
OR371570 human CHN 2022 HAstV-4-Fuzhou-2022-10 NA feces serotype 4,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.2177985948
OR222910 human CHN 2021 NA SY2106 stool serotype 5,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1972157773
LC732124 human JPN 2016 Human-JPN-2016-JP14989 Child-with-acute-gastroenteritis feces serotype 3,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1588280648
LC732123 human JPN 2016 Human-JPN-2016-JP14665 Child-with-acute-gastroenteritis feces serotype 3,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1591083782
LC732122 human JPN 2016 Human-JPN-2016-JP14641 Child-with-acute-gastroenteritis feces serotype 3,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1629515757
ON571598 human CHN 2021 NA 2021-Fuzhou-37 feces serotype 4,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.2177985948
ON571597 human CHN 2019 NA 2019-Pingtan-42 feces serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0376344086
ON571596 human CHN 2019 NA 2019-Fuzhou-306 feces serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0376344086
ON571595 human CHN 2019 NA 2019-Fuzhou-289 feces serotype 5,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1964423821
ON571594 human CHN 2019 NA 2019-Fuzhou-26 feces serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0192012289
OP432301 human CHN 2022 NA HAstV-4-QD-L-22019 NA serotype 4,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.2185792350
OP432300 human CHN 2022 NA HAstV-4-QD-S-22022 NA serotype 4,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.2185792350
OP432299 human CHN 2021 NA HAstV-4-RC-21045 NA serotype 4,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.2185792350
OP432298 human CHN 2022 NA HAstV-4-QD-S-22015 NA serotype 4,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.2177985948
OP432297 human CHN 2022 NA HAstV-4-QD-L-22001 NA serotype 4,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.2185792350
OP432296 human CHN 2021 NA HAstV-4-RC-21047 NA serotype 4,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.2029664325
OP432295 human CHN 2022 NA HAstV-4-QD-F-22056 NA serotype 4,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.2193598751
OP432294 human CHN 2022 NA HAstV-4-QD-L-22040 NA serotype 4,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.2177985948
OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.2193598751
LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0168970814
LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0176651306
LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0384024578
LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0391705069
LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0368663594
LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0376344086
LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0368663594
LC694990 human JPN 2018 NA HAstV1-181937-Tokyo-2018 NA serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0399385561
LC694989 human JPN 2021 NA HAstV1-210956-Tokyo-2021 NA serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0391705069
LC694988 human JPN 2021 NA HAstV1-210963-Tokyo-2021 NA serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0368663594
LC694987 human JPN 2021 NA HAstV1-210984-Tokyo-2021 NA serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0376344086
LC694986 human JPN 2022 NA HAstV1-211185-Tokyo-2022 NA serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0399385561
LC694985 human JPN 2019 NA HAstV3-190610-Tokyo-2019 NA serotype 3,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1598770177
MT832897 human BRA 2015 MAstV-1-Hu-BRA-TO-161-2015 TO-161 feces serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0337941628
MT832896 human BRA 2015 MAstV-1-Hu-BRA-TO-208-2015 TO-208 feces serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0337941628
MT832895 human BRA 2015 MAstV-1-Hu-BRA-TO-171-2015 TO-171 feces serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0337941628
MT832894 human BRA 2011 MAstV-1-Hu-BRA-TO-162-2011 TO-162 feces serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0337941628
MT832893 human BRA 2015 MAstV-1-Hu-BRA-TO-160-2015 TO-160 feces serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0337941628
MT832892 human BRA 2015 MAstV-1-Hu-BRA-TO-98-2015 TO-98 feces serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0345622120
MT906859 human BRA 2014 Hu-BRA-TO-32-2014 BRA-TO-32 stool-sample serotype 5,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1972157773
MT906858 human BRA 2014 Hu-BRA-TO-57-2014 BRA-TO-57 stool serotype 5,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1972157773
MT906857 human BRA 2014 Hu-BRA-TO-40-2014 BRA-TO-40 stool serotype 5,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1972157773
MT906855 human BRA 2014 Hu-BRA-TO-26-2014 BRA-TO-26 stool-sample serotype 4,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.2170179547
MT906854 human BRA 2015 Hu-BRA-TO-71-2015 BRA-TO-71 stool-sample serotype 4,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.2170179547
MT906853 human BRA 2014 Hu-BRA-TO-207-2014 BRA-TO-207 stool serotype 4,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.2162373146
MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1706379708
MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1972157773
MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.2090699462
MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0192012289
MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1972157773
MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1916859122
MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0353302611
MN433703 human USA 2013 Hu-US-2013-CA-RGDS-1070 NA stool serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0345622120
MN444721 human USA 2017 Hu-US-2017-CA-RGDS-1074 NA stool serotype 3,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1591083782
KC285152 human RUS 2011 NA HAstV-2-RUS-Novosibirsk-Nsc11-N2411-2011 feces serotype 2,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.2067640277
MF684776 human CHN 2013 NA 2013-Fuzhou-85 stool serotype 5,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1964423821
MG571777 human VEN 2015 NA NA stool serotype 3,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1614142967
JF491430 human RUS 2004 NA Rus-Nsc04-H355 NA serotype 3,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1683320523
GQ901902 human RUS 2009 NA Rus-Nsc09-B4 NA serotype 6,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1894409938
GU732187 human RUS 2008 NA Rus-Nsc08-3364 NA serotype 3,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1683320523
GU223905 human RUS 2003 NA Rus-Nsc03-H191 NA serotype 3,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1683320523
HQ398856 human HUN 2010 Hu-Nyergesujfalu-HUN4520-2010-HUN NA fecal-sample serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0360983103
GQ495608 human CHN 2007 NA 192-BJ07-CHN stool serotype 6,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1948757764
FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0069124424
FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0268817204
FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0368663594
OR371570 human CHN 2022 HAstV-4-Fuzhou-2022-10 NA feces serotype 4,KF211475 human CHN 2010 NA JZ NA serotype 1,0.2189210321
OR222910 human CHN 2021 NA SY2106 stool serotype 5,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1990704880
LC732124 human JPN 2016 Human-JPN-2016-JP14989 Child-with-acute-gastroenteritis feces serotype 3,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1505791506
LC732123 human JPN 2016 Human-JPN-2016-JP14665 Child-with-acute-gastroenteritis feces serotype 3,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1508852964
LC732122 human JPN 2016 Human-JPN-2016-JP14641 Child-with-acute-gastroenteritis feces serotype 3,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1547344111
ON571598 human CHN 2021 NA 2021-Fuzhou-37 feces serotype 4,KF211475 human CHN 2010 NA JZ NA serotype 1,0.2189210321
ON571597 human CHN 2019 NA 2019-Pingtan-42 feces serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0253846154
ON571596 human CHN 2019 NA 2019-Fuzhou-306 feces serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0253846154
ON571595 human CHN 2019 NA 2019-Fuzhou-289 feces serotype 5,KF211475 human CHN 2010 NA JZ NA serotype 1,0.2006196747
ON571594 human CHN 2019 NA 2019-Fuzhou-26 feces serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0384615385
OP432301 human CHN 2022 NA HAstV-4-QD-L-22019 NA serotype 4,KF211475 human CHN 2010 NA JZ NA serotype 1,0.2197028929
OP432300 human CHN 2022 NA HAstV-4-QD-S-22022 NA serotype 4,KF211475 human CHN 2010 NA JZ NA serotype 1,0.2197028929
OP432299 human CHN 2021 NA HAstV-4-RC-21045 NA serotype 4,KF211475 human CHN 2010 NA JZ NA serotype 1,0.2197028929
OP432298 human CHN 2022 NA HAstV-4-QD-S-22015 NA serotype 4,KF211475 human CHN 2010 NA JZ NA serotype 1,0.2189210321
OP432297 human CHN 2022 NA HAstV-4-QD-L-22001 NA serotype 4,KF211475 human CHN 2010 NA JZ NA serotype 1,0.2197028929
OP432296 human CHN 2021 NA HAstV-4-RC-21047 NA serotype 4,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1962470680
OP432295 human CHN 2022 NA HAstV-4-QD-F-22056 NA serotype 4,KF211475 human CHN 2010 NA JZ NA serotype 1,0.2204847537
OP432294 human CHN 2022 NA HAstV-4-QD-L-22040 NA serotype 4,KF211475 human CHN 2010 NA JZ NA serotype 1,0.2189210321
OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,KF211475 human CHN 2010 NA JZ NA serotype 1,0.2204847537
LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0361538462
LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0369230769
LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0269230769
LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0269230769
LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0246153846
LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0246153846
LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0246153846
LC694990 human JPN 2018 NA HAstV1-181937-Tokyo-2018 NA serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0284615385
LC694989 human JPN 2021 NA HAstV1-210956-Tokyo-2021 NA serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0269230769
LC694988 human JPN 2021 NA HAstV1-210963-Tokyo-2021 NA serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0246153846
LC694987 human JPN 2021 NA HAstV1-210984-Tokyo-2021 NA serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0246153846
LC694986 human JPN 2022 NA HAstV1-211185-Tokyo-2022 NA serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0292307692
LC694985 human JPN 2019 NA HAstV3-190610-Tokyo-2019 NA serotype 3,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1516551193
MT832897 human BRA 2015 MAstV-1-Hu-BRA-TO-161-2015 TO-161 feces serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0238461538
MT832896 human BRA 2015 MAstV-1-Hu-BRA-TO-208-2015 TO-208 feces serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0238461538
MT832895 human BRA 2015 MAstV-1-Hu-BRA-TO-171-2015 TO-171 feces serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0238461538
MT832894 human BRA 2011 MAstV-1-Hu-BRA-TO-162-2011 TO-162 feces serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0238461538
MT832893 human BRA 2015 MAstV-1-Hu-BRA-TO-160-2015 TO-160 feces serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0238461538
MT832892 human BRA 2015 MAstV-1-Hu-BRA-TO-98-2015 TO-98 feces serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0246153846
MT906859 human BRA 2014 Hu-BRA-TO-32-2014 BRA-TO-32 stool-sample serotype 5,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1990704880
MT906858 human BRA 2014 Hu-BRA-TO-57-2014 BRA-TO-57 stool serotype 5,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1990704880
MT906857 human BRA 2014 Hu-BRA-TO-40-2014 BRA-TO-40 stool serotype 5,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1990704880
MT906855 human BRA 2014 Hu-BRA-TO-26-2014 BRA-TO-26 stool-sample serotype 4,KF211475 human CHN 2010 NA JZ NA serotype 1,0.2212666145
MT906854 human BRA 2015 Hu-BRA-TO-71-2015 BRA-TO-71 stool-sample serotype 4,KF211475 human CHN 2010 NA JZ NA serotype 1,0.2212666145
MT906853 human BRA 2014 Hu-BRA-TO-207-2014 BRA-TO-207 stool serotype 4,KF211475 human CHN 2010 NA JZ NA serotype 1,0.2204847537
MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1593533487
MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1998450813
MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,KF211475 human CHN 2010 NA JZ NA serotype 1,0.2063125481
MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0384615385
MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1990704880
MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1950655359
MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0238461538
MN433703 human USA 2013 Hu-US-2013-CA-RGDS-1070 NA stool serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0230769231
MN444721 human USA 2017 Hu-US-2017-CA-RGDS-1074 NA stool serotype 3,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1508852964
KC285152 human RUS 2011 NA HAstV-2-RUS-Novosibirsk-Nsc11-N2411-2011 feces serotype 2,KF211475 human CHN 2010 NA JZ NA serotype 1,0.2040030793
MF684776 human CHN 2013 NA 2013-Fuzhou-85 stool serotype 5,KF211475 human CHN 2010 NA JZ NA serotype 1,0.2006196747
MG571777 human VEN 2015 NA NA stool serotype 3,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1531947652
JF491430 human RUS 2004 NA Rus-Nsc04-H355 NA serotype 3,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1578137028
GQ901902 human RUS 2009 NA Rus-Nsc09-B4 NA serotype 6,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1842923795
GU732187 human RUS 2008 NA Rus-Nsc08-3364 NA serotype 3,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1578137028
GU223905 human RUS 2003 NA Rus-Nsc03-H191 NA serotype 3,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1578137028
HQ398856 human HUN 2010 Hu-Nyergesujfalu-HUN4520-2010-HUN NA fecal-sample serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0261538462
GQ495608 human CHN 2007 NA 192-BJ07-CHN stool serotype 6,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1897356143
FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0361538462
FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0207692308
FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0107692308
FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0369230769
OR371570 human CHN 2022 HAstV-4-Fuzhou-2022-10 NA feces serotype 4,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1708463950
OR222910 human CHN 2021 NA SY2106 stool serotype 5,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1689922481
LC732124 human JPN 2016 Human-JPN-2016-JP14989 Child-with-acute-gastroenteritis feces serotype 3,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1741486068
LC732123 human JPN 2016 Human-JPN-2016-JP14665 Child-with-acute-gastroenteritis feces serotype 3,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1736111111
LC732122 human JPN 2016 Human-JPN-2016-JP14641 Child-with-acute-gastroenteritis feces serotype 3,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1766975309
ON571598 human CHN 2021 NA 2021-Fuzhou-37 feces serotype 4,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1700626959
ON571597 human CHN 2019 NA 2019-Pingtan-42 feces serotype 1,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1783783784
ON571596 human CHN 2019 NA 2019-Fuzhou-306 feces serotype 1,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1791505792
ON571595 human CHN 2019 NA 2019-Fuzhou-289 feces serotype 5,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1705426357
ON571594 human CHN 2019 NA 2019-Fuzhou-26 feces serotype 1,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1806949807
OP432301 human CHN 2022 NA HAstV-4-QD-L-22019 NA serotype 4,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1716300940
OP432300 human CHN 2022 NA HAstV-4-QD-S-22022 NA serotype 4,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1716300940
OP432299 human CHN 2021 NA HAstV-4-RC-21045 NA serotype 4,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1716300940
OP432298 human CHN 2022 NA HAstV-4-QD-S-22015 NA serotype 4,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1708463950
OP432297 human CHN 2022 NA HAstV-4-QD-L-22001 NA serotype 4,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1716300940
OP432296 human CHN 2021 NA HAstV-4-RC-21047 NA serotype 4,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1912225705
OP432295 human CHN 2022 NA HAstV-4-QD-F-22056 NA serotype 4,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1724137931
OP432294 human CHN 2022 NA HAstV-4-QD-L-22040 NA serotype 4,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1708463950
OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1724137931
LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1791505792
LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1791505792
LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1791505792
LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1791505792
LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1783783784
LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1806949807
LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1783783784
LC694990 human JPN 2018 NA HAstV1-181937-Tokyo-2018 NA serotype 1,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1799227799
LC694989 human JPN 2021 NA HAstV1-210956-Tokyo-2021 NA serotype 1,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1791505792
LC694988 human JPN 2021 NA HAstV1-210963-Tokyo-2021 NA serotype 1,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1783783784
LC694987 human JPN 2021 NA HAstV1-210984-Tokyo-2021 NA serotype 1,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1799227799
LC694986 human JPN 2022 NA HAstV1-211185-Tokyo-2022 NA serotype 1,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1799227799
LC694985 human JPN 2019 NA HAstV3-190610-Tokyo-2019 NA serotype 3,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1736111111
MT832897 human BRA 2015 MAstV-1-Hu-BRA-TO-161-2015 TO-161 feces serotype 1,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1791505792
MT832896 human BRA 2015 MAstV-1-Hu-BRA-TO-208-2015 TO-208 feces serotype 1,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1791505792
MT832895 human BRA 2015 MAstV-1-Hu-BRA-TO-171-2015 TO-171 feces serotype 1,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1791505792
MT832894 human BRA 2011 MAstV-1-Hu-BRA-TO-162-2011 TO-162 feces serotype 1,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1791505792
MT832893 human BRA 2015 MAstV-1-Hu-BRA-TO-160-2015 TO-160 feces serotype 1,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1791505792
MT832892 human BRA 2015 MAstV-1-Hu-BRA-TO-98-2015 TO-98 feces serotype 1,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1799227799
