Species 1,Species 2,Dist
GU732187 human RUS 2008 NA Rus-Nsc08-3364 NA serotype 3,KF039913 NA RUS 2010 NA Rus-Nsc10-N358 NA serotype 4,0.1426624262
GU223905 human RUS 2003 NA Rus-Nsc03-H191 NA serotype 3,KF039913 NA RUS 2010 NA Rus-Nsc10-N358 NA serotype 4,0.1444797819
HQ398856 human HUN 2010 Hu-Nyergesujfalu-HUN4520-2010-HUN NA fecal-sample serotype 1,KF039913 NA RUS 2010 NA Rus-Nsc10-N358 NA serotype 4,0.1476601545
GQ495608 human CHN 2007 NA 192-BJ07-CHN stool serotype 6,KF039913 NA RUS 2010 NA Rus-Nsc10-N358 NA serotype 4,0.1813211845
FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,KF039913 NA RUS 2010 NA Rus-Nsc10-N358 NA serotype 4,0.1444797819
FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,KF039913 NA RUS 2010 NA Rus-Nsc10-N358 NA serotype 4,0.1467514766
FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,KF039913 NA RUS 2010 NA Rus-Nsc10-N358 NA serotype 4,0.1494775102
FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,KF039913 NA RUS 2010 NA Rus-Nsc10-N358 NA serotype 4,0.1453884598
KF211475 human CHN 2010 NA JZ NA serotype 1,KF039913 NA RUS 2010 NA Rus-Nsc10-N358 NA serotype 4,0.1450659391
KP862744 human KOR 2014 NA kor85 human-stool serotype 8,KF039913 NA RUS 2010 NA Rus-Nsc10-N358 NA serotype 4,0.1142987250
OR371570 human CHN 2022 HAstV-4-Fuzhou-2022-10 NA feces serotype 4,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.0390022676
OR222910 human CHN 2021 NA SY2106 stool serotype 5,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1323062981
LC732124 human JPN 2016 Human-JPN-2016-JP14989 Child-with-acute-gastroenteritis feces serotype 3,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1457858770
LC732123 human JPN 2016 Human-JPN-2016-JP14665 Child-with-acute-gastroenteritis feces serotype 3,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1468181818
LC732122 human JPN 2016 Human-JPN-2016-JP14641 Child-with-acute-gastroenteritis feces serotype 3,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1486363636
ON571598 human CHN 2021 NA 2021-Fuzhou-37 feces serotype 4,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.0376417234
ON571597 human CHN 2019 NA 2019-Pingtan-42 feces serotype 1,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1490909091
ON571596 human CHN 2019 NA 2019-Fuzhou-306 feces serotype 1,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1481818182
ON571595 human CHN 2019 NA 2019-Fuzhou-289 feces serotype 5,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1332728921
ON571594 human CHN 2019 NA 2019-Fuzhou-26 feces serotype 1,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1314363144
OP432301 human CHN 2022 NA HAstV-4-QD-L-22019 NA serotype 4,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.0394557823
OP432300 human CHN 2022 NA HAstV-4-QD-S-22022 NA serotype 4,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.0380952381
OP432299 human CHN 2021 NA HAstV-4-RC-21045 NA serotype 4,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.0380952381
OP432298 human CHN 2022 NA HAstV-4-QD-S-22015 NA serotype 4,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.0390022676
OP432297 human CHN 2022 NA HAstV-4-QD-L-22001 NA serotype 4,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.0380952381
OP432296 human CHN 2021 NA HAstV-4-RC-21047 NA serotype 4,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.0512471655
OP432295 human CHN 2022 NA HAstV-4-QD-F-22056 NA serotype 4,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.0408163265
OP432294 human CHN 2022 NA HAstV-4-QD-L-22040 NA serotype 4,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.0394557823
OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.0385487528
LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1336946703
LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1332429991
LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1472727273
LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1486363636
LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1481818182
LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1490909091
LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1477272727
LC694990 human JPN 2018 NA HAstV1-181937-Tokyo-2018 NA serotype 1,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1477272727
LC694989 human JPN 2021 NA HAstV1-210956-Tokyo-2021 NA serotype 1,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1495454545
LC694988 human JPN 2021 NA HAstV1-210963-Tokyo-2021 NA serotype 1,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1481818182
LC694987 human JPN 2021 NA HAstV1-210984-Tokyo-2021 NA serotype 1,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1486363636
LC694986 human JPN 2022 NA HAstV1-211185-Tokyo-2022 NA serotype 1,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1481818182
LC694985 human JPN 2019 NA HAstV3-190610-Tokyo-2019 NA serotype 3,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1450000000
MT832897 human BRA 2015 MAstV-1-Hu-BRA-TO-161-2015 TO-161 feces serotype 1,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1454545455
MT832896 human BRA 2015 MAstV-1-Hu-BRA-TO-208-2015 TO-208 feces serotype 1,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1454545455
MT832895 human BRA 2015 MAstV-1-Hu-BRA-TO-171-2015 TO-171 feces serotype 1,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1454545455
MT832894 human BRA 2011 MAstV-1-Hu-BRA-TO-162-2011 TO-162 feces serotype 1,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1454545455
MT832893 human BRA 2015 MAstV-1-Hu-BRA-TO-160-2015 TO-160 feces serotype 1,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1454545455
MT832892 human BRA 2015 MAstV-1-Hu-BRA-TO-98-2015 TO-98 feces serotype 1,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1459090909
MT906859 human BRA 2014 Hu-BRA-TO-32-2014 BRA-TO-32 stool-sample serotype 5,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1323062981
MT906858 human BRA 2014 Hu-BRA-TO-57-2014 BRA-TO-57 stool serotype 5,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1327594019
MT906857 human BRA 2014 Hu-BRA-TO-40-2014 BRA-TO-40 stool serotype 5,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1323062981
MT906855 human BRA 2014 Hu-BRA-TO-26-2014 BRA-TO-26 stool-sample serotype 4,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.0171248310
MT906854 human BRA 2015 Hu-BRA-TO-71-2015 BRA-TO-71 stool-sample serotype 4,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.0171248310
MT906853 human BRA 2014 Hu-BRA-TO-207-2014 BRA-TO-207 stool serotype 4,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.0157728707
MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1856232939
MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1327913279
MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1318531944
MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1306326809
MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1472727273
MN433703 human USA 2013 Hu-US-2013-CA-RGDS-1070 NA stool serotype 1,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1472727273
MN444721 human USA 2017 Hu-US-2017-CA-RGDS-1074 NA stool serotype 3,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1450000000
KC285152 human RUS 2011 NA HAstV-2-RUS-Novosibirsk-Nsc11-N2411-2011 feces serotype 2,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1823556162
MF684776 human CHN 2013 NA 2013-Fuzhou-85 stool serotype 5,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1318531944
MG571777 human VEN 2015 NA NA stool serotype 3,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1463636364
JF491430 human RUS 2004 NA Rus-Nsc04-H355 NA serotype 3,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1509090909
GQ901902 human RUS 2009 NA Rus-Nsc09-B4 NA serotype 6,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1809480401
GU732187 human RUS 2008 NA Rus-Nsc08-3364 NA serotype 3,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1504545455
GU223905 human RUS 2003 NA Rus-Nsc03-H191 NA serotype 3,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1522727273
HQ398856 human HUN 2010 Hu-Nyergesujfalu-HUN4520-2010-HUN NA fecal-sample serotype 1,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1486363636
GQ495608 human CHN 2007 NA 192-BJ07-CHN stool serotype 6,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1845943482
FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1445454545
FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1472727273
FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1531818182
FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1450000000
KF211475 human CHN 2010 NA JZ NA serotype 1,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1501364877
KP862744 human KOR 2014 NA kor85 human-stool serotype 8,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.1189066059
KF039913 NA RUS 2010 NA Rus-Nsc10-N358 NA serotype 4,KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,0.0308390023
OR371570 human CHN 2022 HAstV-4-Fuzhou-2022-10 NA feces serotype 4,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1786363636
OR222910 human CHN 2021 NA SY2106 stool serotype 5,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1796839729
LC732124 human JPN 2016 Human-JPN-2016-JP14989 Child-with-acute-gastroenteritis feces serotype 3,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1607384061
LC732123 human JPN 2016 Human-JPN-2016-JP14665 Child-with-acute-gastroenteritis feces serotype 3,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1594788859
LC732122 human JPN 2016 Human-JPN-2016-JP14641 Child-with-acute-gastroenteritis feces serotype 3,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1617250674
ON571598 human CHN 2021 NA 2021-Fuzhou-37 feces serotype 4,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1786363636
ON571597 human CHN 2019 NA 2019-Pingtan-42 feces serotype 1,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1706438541
ON571596 human CHN 2019 NA 2019-Fuzhou-306 feces serotype 1,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1683926159
ON571595 human CHN 2019 NA 2019-Fuzhou-289 feces serotype 5,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1815718157
ON571594 human CHN 2019 NA 2019-Fuzhou-26 feces serotype 1,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1738738739
OP432301 human CHN 2022 NA HAstV-4-QD-L-22019 NA serotype 4,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1790909091
OP432300 human CHN 2022 NA HAstV-4-QD-S-22022 NA serotype 4,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1795454545
OP432299 human CHN 2021 NA HAstV-4-RC-21045 NA serotype 4,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1800000000
OP432298 human CHN 2022 NA HAstV-4-QD-S-22015 NA serotype 4,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1786363636
OP432297 human CHN 2022 NA HAstV-4-QD-L-22001 NA serotype 4,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1795454545
OP432296 human CHN 2021 NA HAstV-4-RC-21047 NA serotype 4,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1813636364
OP432295 human CHN 2022 NA HAstV-4-QD-F-22056 NA serotype 4,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1795454545
OP432294 human CHN 2022 NA HAstV-4-QD-L-22040 NA serotype 4,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1786363636
OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1804545455
LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1734234234
LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1738738739
LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1697433588
LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1706438541
LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1697433588
LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1692931112
LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1697433588
LC694990 human JPN 2018 NA HAstV1-181937-Tokyo-2018 NA serotype 1,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1706438541
LC694989 human JPN 2021 NA HAstV1-210956-Tokyo-2021 NA serotype 1,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1697433588
LC694988 human JPN 2021 NA HAstV1-210963-Tokyo-2021 NA serotype 1,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1692931112
LC694987 human JPN 2021 NA HAstV1-210984-Tokyo-2021 NA serotype 1,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1688428636
LC694986 human JPN 2022 NA HAstV1-211185-Tokyo-2022 NA serotype 1,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1683926159
LC694985 human JPN 2019 NA HAstV3-190610-Tokyo-2019 NA serotype 3,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1599281222
MT832897 human BRA 2015 MAstV-1-Hu-BRA-TO-161-2015 TO-161 feces serotype 1,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1692931112
MT832896 human BRA 2015 MAstV-1-Hu-BRA-TO-208-2015 TO-208 feces serotype 1,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1692931112
MT832895 human BRA 2015 MAstV-1-Hu-BRA-TO-171-2015 TO-171 feces serotype 1,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1692931112
MT832894 human BRA 2011 MAstV-1-Hu-BRA-TO-162-2011 TO-162 feces serotype 1,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1692931112
MT832893 human BRA 2015 MAstV-1-Hu-BRA-TO-160-2015 TO-160 feces serotype 1,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1692931112
MT832892 human BRA 2015 MAstV-1-Hu-BRA-TO-98-2015 TO-98 feces serotype 1,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1697433588
MT906859 human BRA 2014 Hu-BRA-TO-32-2014 BRA-TO-32 stool-sample serotype 5,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1787810384
MT906858 human BRA 2014 Hu-BRA-TO-57-2014 BRA-TO-57 stool serotype 5,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1787810384
MT906857 human BRA 2014 Hu-BRA-TO-40-2014 BRA-TO-40 stool serotype 5,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1787810384
MT906855 human BRA 2014 Hu-BRA-TO-26-2014 BRA-TO-26 stool-sample serotype 4,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1809913597
MT906854 human BRA 2015 Hu-BRA-TO-71-2015 BRA-TO-71 stool-sample serotype 4,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1809913597
MT906853 human BRA 2014 Hu-BRA-TO-207-2014 BRA-TO-207 stool serotype 4,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1800818554
MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.0492610837
MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1729729730
MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1810383747
MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.0833706858
MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1692931112
MN433703 human USA 2013 Hu-US-2013-CA-RGDS-1070 NA stool serotype 1,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1697433588
MN444721 human USA 2017 Hu-US-2017-CA-RGDS-1074 NA stool serotype 3,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1599281222
KC285152 human RUS 2011 NA HAstV-2-RUS-Novosibirsk-Nsc11-N2411-2011 feces serotype 2,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.0138764548
MF684776 human CHN 2013 NA 2013-Fuzhou-85 stool serotype 5,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1805869074
MG571777 human VEN 2015 NA NA stool serotype 3,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1617250674
JF491430 human RUS 2004 NA Rus-Nsc04-H355 NA serotype 3,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1491464510
GQ901902 human RUS 2009 NA Rus-Nsc09-B4 NA serotype 6,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1619909502
GU732187 human RUS 2008 NA Rus-Nsc08-3364 NA serotype 3,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1509433962
GU223905 human RUS 2003 NA Rus-Nsc03-H191 NA serotype 3,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1504941599
HQ398856 human HUN 2010 Hu-Nyergesujfalu-HUN4520-2010-HUN NA fecal-sample serotype 1,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1710941018
GQ495608 human CHN 2007 NA 192-BJ07-CHN stool serotype 6,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1683257919
FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1742458352
FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1733453399
FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1769473210
FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1737955876
KF211475 human CHN 2010 NA JZ NA serotype 1,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1739522307
KP862744 human KOR 2014 NA kor85 human-stool serotype 8,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1688487585
KF039913 NA RUS 2010 NA Rus-Nsc10-N358 NA serotype 4,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1763636364
KF039912 NA RUS 2005 NA Rus-Nsc05-623 NA serotype 4,KF039911 NA RUS 2006 NA Rus-Nsc06-1029 NA serotype 2,0.1832651205
OR371570 human CHN 2022 HAstV-4-Fuzhou-2022-10 NA feces serotype 4,KF039910 NA RUS 2005 NA Rus-Nsc05-430 NA serotype 2,0.1253405995
OR222910 human CHN 2021 NA SY2106 stool serotype 5,KF039910 NA RUS 2005 NA Rus-Nsc05-430 NA serotype 2,0.1447963801
LC732124 human JPN 2016 Human-JPN-2016-JP14989 Child-with-acute-gastroenteritis feces serotype 3,KF039910 NA RUS 2005 NA Rus-Nsc05-430 NA serotype 2,0.1236462094
LC732123 human JPN 2016 Human-JPN-2016-JP14665 Child-with-acute-gastroenteritis feces serotype 3,KF039910 NA RUS 2005 NA Rus-Nsc05-430 NA serotype 2,0.1224673570
LC732122 human JPN 2016 Human-JPN-2016-JP14641 Child-with-acute-gastroenteritis feces serotype 3,KF039910 NA RUS 2005 NA Rus-Nsc05-430 NA serotype 2,0.1247185952
ON571598 human CHN 2021 NA 2021-Fuzhou-37 feces serotype 4,KF039910 NA RUS 2005 NA Rus-Nsc05-430 NA serotype 2,0.1270491803
ON571597 human CHN 2019 NA 2019-Pingtan-42 feces serotype 1,KF039910 NA RUS 2005 NA Rus-Nsc05-430 NA serotype 2,0.1286101083
ON571596 human CHN 2019 NA 2019-Fuzhou-306 feces serotype 1,KF039910 NA RUS 2005 NA Rus-Nsc05-430 NA serotype 2,0.1277075812
ON571595 human CHN 2019 NA 2019-Fuzhou-289 feces serotype 5,KF039910 NA RUS 2005 NA Rus-Nsc05-430 NA serotype 2,0.1471253961
ON571594 human CHN 2019 NA 2019-Fuzhou-26 feces serotype 1,KF039910 NA RUS 2005 NA Rus-Nsc05-430 NA serotype 2,0.1282167043
OP432301 human CHN 2022 NA HAstV-4-QD-L-22019 NA serotype 4,KF039910 NA RUS 2005 NA Rus-Nsc05-430 NA serotype 2,0.1270491803
OP432300 human CHN 2022 NA HAstV-4-QD-S-22022 NA serotype 4,KF039910 NA RUS 2005 NA Rus-Nsc05-430 NA serotype 2,0.1275045537
OP432299 human CHN 2021 NA HAstV-4-RC-21045 NA serotype 4,KF039910 NA RUS 2005 NA Rus-Nsc05-430 NA serotype 2,0.1279599271
OP432298 human CHN 2022 NA HAstV-4-QD-S-22015 NA serotype 4,KF039910 NA RUS 2005 NA Rus-Nsc05-430 NA serotype 2,0.1265938069
OP432297 human CHN 2022 NA HAstV-4-QD-L-22001 NA serotype 4,KF039910 NA RUS 2005 NA Rus-Nsc05-430 NA serotype 2,0.1275045537
OP432296 human CHN 2021 NA HAstV-4-RC-21047 NA serotype 4,KF039910 NA RUS 2005 NA Rus-Nsc05-430 NA serotype 2,0.1425318761
OP432295 human CHN 2022 NA HAstV-4-QD-F-22056 NA serotype 4,KF039910 NA RUS 2005 NA Rus-Nsc05-430 NA serotype 2,0.1279599271
OP432294 human CHN 2022 NA HAstV-4-QD-L-22040 NA serotype 4,KF039910 NA RUS 2005 NA Rus-Nsc05-430 NA serotype 2,0.1265938069
OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,KF039910 NA RUS 2005 NA Rus-Nsc05-430 NA serotype 2,0.1284153005
LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,KF039910 NA RUS 2005 NA Rus-Nsc05-430 NA serotype 2,0.1300225734
LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,KF039910 NA RUS 2005 NA Rus-Nsc05-430 NA serotype 2,0.1304740406
LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,KF039910 NA RUS 2005 NA Rus-Nsc05-430 NA serotype 2,0.1277075812
