Species 1,Species 2,Dist
GU732187 human RUS 2008 NA Rus-Nsc08-3364 NA serotype 3,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.1695143885
GU223905 human RUS 2003 NA Rus-Nsc03-H191 NA serotype 3,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.1696642686
HQ398856 human HUN 2010 Hu-Nyergesujfalu-HUN4520-2010-HUN NA fecal-sample serotype 1,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.0918352060
GQ495608 human CHN 2007 NA 192-BJ07-CHN stool serotype 6,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.2271493213
FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.0892883895
FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.0594756554
OR371570 human CHN 2022 HAstV-4-Fuzhou-2022-10 NA feces serotype 4,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1795220811
OR222910 human CHN 2021 NA SY2106 stool serotype 5,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1786305493
LC732124 human JPN 2016 Human-JPN-2016-JP14989 Child-with-acute-gastroenteritis feces serotype 3,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1590021040
LC732123 human JPN 2016 Human-JPN-2016-JP14665 Child-with-acute-gastroenteritis feces serotype 3,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1588729017
LC732122 human JPN 2016 Human-JPN-2016-JP14641 Child-with-acute-gastroenteritis feces serotype 3,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1599220624
ON571598 human CHN 2021 NA 2021-Fuzhou-37 feces serotype 4,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1783121597
ON571597 human CHN 2019 NA 2019-Pingtan-42 feces serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0982771536
ON571596 human CHN 2019 NA 2019-Fuzhou-306 feces serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0999250936
ON571595 human CHN 2019 NA 2019-Fuzhou-289 feces serotype 5,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1806684734
ON571594 human CHN 2019 NA 2019-Fuzhou-26 feces serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0728417266
OP432301 human CHN 2022 NA HAstV-4-QD-L-22019 NA serotype 4,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1798245614
OP432300 human CHN 2022 NA HAstV-4-QD-S-22022 NA serotype 4,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1810344828
OP432299 human CHN 2021 NA HAstV-4-RC-21045 NA serotype 4,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1804295221
OP432298 human CHN 2022 NA HAstV-4-QD-S-22015 NA serotype 4,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1798245614
OP432297 human CHN 2022 NA HAstV-4-QD-L-22001 NA serotype 4,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1810344828
OP432296 human CHN 2021 NA HAstV-4-RC-21047 NA serotype 4,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1718088324
OP432295 human CHN 2022 NA HAstV-4-QD-F-22056 NA serotype 4,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1798245614
OP432294 human CHN 2022 NA HAstV-4-QD-L-22040 NA serotype 4,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1798245614
OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1804295221
LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0738908873
LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0740407674
LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1005243446
LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1003745318
LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0994756554
LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0969288390
LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0996254682
LC694990 human JPN 2018 NA HAstV1-181937-Tokyo-2018 NA serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1000749064
LC694989 human JPN 2021 NA HAstV1-210956-Tokyo-2021 NA serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1009737828
LC694988 human JPN 2021 NA HAstV1-210963-Tokyo-2021 NA serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0999250936
LC694987 human JPN 2021 NA HAstV1-210984-Tokyo-2021 NA serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0967790262
LC694986 human JPN 2022 NA HAstV1-211185-Tokyo-2022 NA serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1005243446
LC694985 human JPN 2019 NA HAstV3-190610-Tokyo-2019 NA serotype 3,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1575239808
MT832897 human BRA 2015 MAstV-1-Hu-BRA-TO-161-2015 TO-161 feces serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0910861423
MT832896 human BRA 2015 MAstV-1-Hu-BRA-TO-208-2015 TO-208 feces serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0910861423
MT832895 human BRA 2015 MAstV-1-Hu-BRA-TO-171-2015 TO-171 feces serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0907865169
MT832894 human BRA 2011 MAstV-1-Hu-BRA-TO-162-2011 TO-162 feces serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0910861423
MT832893 human BRA 2015 MAstV-1-Hu-BRA-TO-160-2015 TO-160 feces serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0910861423
MT832892 human BRA 2015 MAstV-1-Hu-BRA-TO-98-2015 TO-98 feces serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0907865169
MT906859 human BRA 2014 Hu-BRA-TO-32-2014 BRA-TO-32 stool-sample serotype 5,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1787810384
MT906858 human BRA 2014 Hu-BRA-TO-57-2014 BRA-TO-57 stool serotype 5,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1787810384
MT906857 human BRA 2014 Hu-BRA-TO-40-2014 BRA-TO-40 stool serotype 5,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1787810384
MT906855 human BRA 2014 Hu-BRA-TO-26-2014 BRA-TO-26 stool-sample serotype 4,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1809653503
MT906854 human BRA 2015 Hu-BRA-TO-71-2015 BRA-TO-71 stool-sample serotype 4,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1809653503
MT906853 human BRA 2014 Hu-BRA-TO-207-2014 BRA-TO-207 stool serotype 4,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1808140415
MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.2354176038
MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0735911271
MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1778781038
MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1719945970
MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0963295880
MN433703 human USA 2013 Hu-US-2013-CA-RGDS-1070 NA stool serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0970786517
MN444721 human USA 2017 Hu-US-2017-CA-RGDS-1074 NA stool serotype 3,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1581235012
KC285152 human RUS 2011 NA HAstV-2-RUS-Novosibirsk-Nsc11-N2411-2011 feces serotype 2,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.2306654676
MF684776 human CHN 2013 NA 2013-Fuzhou-85 stool serotype 5,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1775771257
MG571777 human VEN 2015 NA NA stool serotype 3,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1585731415
JF491430 human RUS 2004 NA Rus-Nsc04-H355 NA serotype 3,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1747601918
GQ901902 human RUS 2009 NA Rus-Nsc09-B4 NA serotype 6,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.2188536953
GU732187 human RUS 2008 NA Rus-Nsc08-3364 NA serotype 3,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1737110312
GU223905 human RUS 2003 NA Rus-Nsc03-H191 NA serotype 3,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.1750599520
HQ398856 human HUN 2010 Hu-Nyergesujfalu-HUN4520-2010-HUN NA fecal-sample serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0946816479
GQ495608 human CHN 2007 NA 192-BJ07-CHN stool serotype 6,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.2211161388
FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0092883895
FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0528838951
FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,0.0892883895
OR371570 human CHN 2022 HAstV-4-Fuzhou-2022-10 NA feces serotype 4,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1818044202
OR222910 human CHN 2021 NA SY2106 stool serotype 5,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1783401115
LC732124 human JPN 2016 Human-JPN-2016-JP14989 Child-with-acute-gastroenteritis feces serotype 3,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1585439230
LC732123 human JPN 2016 Human-JPN-2016-JP14665 Child-with-acute-gastroenteritis feces serotype 3,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1587158716
LC732122 human JPN 2016 Human-JPN-2016-JP14641 Child-with-acute-gastroenteritis feces serotype 3,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1597659766
ON571598 human CHN 2021 NA 2021-Fuzhou-37 feces serotype 4,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1807447775
ON571597 human CHN 2019 NA 2019-Pingtan-42 feces serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0913180387
ON571596 human CHN 2019 NA 2019-Fuzhou-306 feces serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0905683011
ON571595 human CHN 2019 NA 2019-Fuzhou-289 feces serotype 5,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1805304400
ON571594 human CHN 2019 NA 2019-Fuzhou-26 feces serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0939093909
OP432301 human CHN 2022 NA HAstV-4-QD-L-22019 NA serotype 4,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1815016652
OP432300 human CHN 2022 NA HAstV-4-QD-S-22022 NA serotype 4,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1824099304
OP432299 human CHN 2021 NA HAstV-4-RC-21045 NA serotype 4,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1819557978
OP432298 human CHN 2022 NA HAstV-4-QD-S-22015 NA serotype 4,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1811989101
OP432297 human CHN 2022 NA HAstV-4-QD-L-22001 NA serotype 4,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1821071753
OP432296 human CHN 2021 NA HAstV-4-RC-21047 NA serotype 4,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1684831971
OP432295 human CHN 2022 NA HAstV-4-QD-F-22056 NA serotype 4,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1813502876
OP432294 human CHN 2022 NA HAstV-4-QD-L-22040 NA serotype 4,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1815016652
OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1822585528
LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0931593159
LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0933093309
LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0917678812
LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0911680912
LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0908681961
LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0896686160
LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0911680912
LC694990 human JPN 2018 NA HAstV1-181937-Tokyo-2018 NA serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0917678812
LC694989 human JPN 2021 NA HAstV1-210956-Tokyo-2021 NA serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0929674614
LC694988 human JPN 2021 NA HAstV1-210963-Tokyo-2021 NA serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0917678812
LC694987 human JPN 2021 NA HAstV1-210984-Tokyo-2021 NA serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0896686160
LC694986 human JPN 2022 NA HAstV1-211185-Tokyo-2022 NA serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0922177238
LC694985 human JPN 2019 NA HAstV3-190610-Tokyo-2019 NA serotype 3,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1579657966
MT832897 human BRA 2015 MAstV-1-Hu-BRA-TO-161-2015 TO-161 feces serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0844204528
MT832896 human BRA 2015 MAstV-1-Hu-BRA-TO-208-2015 TO-208 feces serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0842705053
MT832895 human BRA 2015 MAstV-1-Hu-BRA-TO-171-2015 TO-171 feces serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0847203479
MT832894 human BRA 2011 MAstV-1-Hu-BRA-TO-162-2011 TO-162 feces serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0844204528
MT832893 human BRA 2015 MAstV-1-Hu-BRA-TO-160-2015 TO-160 feces serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0844204528
MT832892 human BRA 2015 MAstV-1-Hu-BRA-TO-98-2015 TO-98 feces serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0850202429
MT906859 human BRA 2014 Hu-BRA-TO-32-2014 BRA-TO-32 stool-sample serotype 5,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1784907366
MT906858 human BRA 2014 Hu-BRA-TO-57-2014 BRA-TO-57 stool serotype 5,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1784907366
MT906857 human BRA 2014 Hu-BRA-TO-40-2014 BRA-TO-40 stool serotype 5,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1784907366
MT906855 human BRA 2014 Hu-BRA-TO-26-2014 BRA-TO-26 stool-sample serotype 4,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1803725579
MT906854 human BRA 2015 Hu-BRA-TO-71-2015 BRA-TO-71 stool-sample serotype 4,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1802211116
MT906853 human BRA 2014 Hu-BRA-TO-207-2014 BRA-TO-207 stool serotype 4,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1800696653
MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,KF211475 human CHN 2010 NA JZ NA serotype 1,0.2350292661
MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0931593159
MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1778882362
MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1768063692
MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0893687209
MN433703 human USA 2013 Hu-US-2013-CA-RGDS-1070 NA stool serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0893687209
MN444721 human USA 2017 Hu-US-2017-CA-RGDS-1074 NA stool serotype 3,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1581158116
KC285152 human RUS 2011 NA HAstV-2-RUS-Novosibirsk-Nsc11-N2411-2011 feces serotype 2,KF211475 human CHN 2010 NA JZ NA serotype 1,0.2335733573
MF684776 human CHN 2013 NA 2013-Fuzhou-85 stool serotype 5,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1777376111
MG571777 human VEN 2015 NA NA stool serotype 3,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1582658266
JF491430 human RUS 2004 NA Rus-Nsc04-H355 NA serotype 3,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1674167417
GQ901902 human RUS 2009 NA Rus-Nsc09-B4 NA serotype 6,KF211475 human CHN 2010 NA JZ NA serotype 1,0.2208635266
GU732187 human RUS 2008 NA Rus-Nsc08-3364 NA serotype 3,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1681668167
GU223905 human RUS 2003 NA Rus-Nsc03-H191 NA serotype 3,KF211475 human CHN 2010 NA JZ NA serotype 1,0.1675667567
HQ398856 human HUN 2010 Hu-Nyergesujfalu-HUN4520-2010-HUN NA fecal-sample serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0877192982
GQ495608 human CHN 2007 NA 192-BJ07-CHN stool serotype 6,KF211475 human CHN 2010 NA JZ NA serotype 1,0.2238828502
FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0856200330
FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0512820513
FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0226420753
FJ755402 human CHN 2005 Beijing-128-2005-CHN NA stool serotype 1,KF211475 human CHN 2010 NA JZ NA serotype 1,0.0856200330
OR371570 human CHN 2022 HAstV-4-Fuzhou-2022-10 NA feces serotype 4,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1315192744
OR222910 human CHN 2021 NA SY2106 stool serotype 5,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1595840868
LC732124 human JPN 2016 Human-JPN-2016-JP14989 Child-with-acute-gastroenteritis feces serotype 3,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1634282271
LC732123 human JPN 2016 Human-JPN-2016-JP14665 Child-with-acute-gastroenteritis feces serotype 3,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1622352411
LC732122 human JPN 2016 Human-JPN-2016-JP14641 Child-with-acute-gastroenteritis feces serotype 3,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1632867658
ON571598 human CHN 2021 NA 2021-Fuzhou-37 feces serotype 4,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1294527816
ON571597 human CHN 2019 NA 2019-Pingtan-42 feces serotype 1,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1686203787
ON571596 human CHN 2019 NA 2019-Fuzhou-306 feces serotype 1,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1693718064
ON571595 human CHN 2019 NA 2019-Fuzhou-289 feces serotype 5,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1608623549
ON571594 human CHN 2019 NA 2019-Fuzhou-26 feces serotype 1,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1638851301
OP432301 human CHN 2022 NA HAstV-4-QD-L-22019 NA serotype 4,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1311202062
OP432300 human CHN 2022 NA HAstV-4-QD-S-22022 NA serotype 4,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1315749583
OP432299 human CHN 2021 NA HAstV-4-RC-21045 NA serotype 4,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1315749583
OP432298 human CHN 2022 NA HAstV-4-QD-S-22015 NA serotype 4,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1305138699
OP432297 human CHN 2022 NA HAstV-4-QD-L-22001 NA serotype 4,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1309686221
OP432296 human CHN 2021 NA HAstV-4-RC-21047 NA serotype 4,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1752311657
OP432295 human CHN 2022 NA HAstV-4-QD-F-22056 NA serotype 4,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1302107018
OP432294 human CHN 2022 NA HAstV-4-QD-L-22040 NA serotype 4,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1311202062
OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1318781264
LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1646368967
LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1646368967
LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1690712353
LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1689209498
LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1681695221
LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1681695221
LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1680192365
LC694990 human JPN 2018 NA HAstV1-181937-Tokyo-2018 NA serotype 1,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1696723775
LC694989 human JPN 2021 NA HAstV1-210956-Tokyo-2021 NA serotype 1,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1690712353
LC694988 human JPN 2021 NA HAstV1-210963-Tokyo-2021 NA serotype 1,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1686203787
LC694987 human JPN 2021 NA HAstV1-210984-Tokyo-2021 NA serotype 1,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1675683799
LC694986 human JPN 2022 NA HAstV1-211185-Tokyo-2022 NA serotype 1,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1699729486
LC694985 human JPN 2019 NA HAstV3-190610-Tokyo-2019 NA serotype 3,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1611837164
MT832897 human BRA 2015 MAstV-1-Hu-BRA-TO-161-2015 TO-161 feces serotype 1,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1680192365
MT832896 human BRA 2015 MAstV-1-Hu-BRA-TO-208-2015 TO-208 feces serotype 1,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1675683799
MT832895 human BRA 2015 MAstV-1-Hu-BRA-TO-171-2015 TO-171 feces serotype 1,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1677186655
MT832894 human BRA 2011 MAstV-1-Hu-BRA-TO-162-2011 TO-162 feces serotype 1,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1680192365
MT832893 human BRA 2015 MAstV-1-Hu-BRA-TO-160-2015 TO-160 feces serotype 1,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1680192365
MT832892 human BRA 2015 MAstV-1-Hu-BRA-TO-98-2015 TO-98 feces serotype 1,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1680192365
MT906859 human BRA 2014 Hu-BRA-TO-32-2014 BRA-TO-32 stool-sample serotype 5,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1616937914
MT906858 human BRA 2014 Hu-BRA-TO-57-2014 BRA-TO-57 stool serotype 5,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1618444846
MT906857 human BRA 2014 Hu-BRA-TO-40-2014 BRA-TO-40 stool serotype 5,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1616937914
MT906855 human BRA 2014 Hu-BRA-TO-26-2014 BRA-TO-26 stool-sample serotype 4,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1466484683
MT906854 human BRA 2015 Hu-BRA-TO-71-2015 BRA-TO-71 stool-sample serotype 4,KP862744 human KOR 2014 NA kor85 human-stool serotype 8,0.1466484683
