Species 1,Species 2,Dist
LC732124 human JPN 2016 Human-JPN-2016-JP14989 Child-with-acute-gastroenteritis feces serotype 3,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.2023626091
LC732123 human JPN 2016 Human-JPN-2016-JP14665 Child-with-acute-gastroenteritis feces serotype 3,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.2023535431
LC732122 human JPN 2016 Human-JPN-2016-JP14641 Child-with-acute-gastroenteritis feces serotype 3,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.2044001023
ON571598 human CHN 2021 NA 2021-Fuzhou-37 feces serotype 4,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.2405819693
ON571597 human CHN 2019 NA 2019-Pingtan-42 feces serotype 1,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.0922801636
ON571596 human CHN 2019 NA 2019-Fuzhou-306 feces serotype 1,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.0938139059
ON571595 human CHN 2019 NA 2019-Fuzhou-289 feces serotype 5,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.2386100386
ON571594 human CHN 2019 NA 2019-Fuzhou-26 feces serotype 1,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.0559815951
OP432301 human CHN 2022 NA HAstV-4-QD-L-22019 NA serotype 4,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.2434398545
OP432300 human CHN 2022 NA HAstV-4-QD-S-22022 NA serotype 4,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.2444790855
OP432299 human CHN 2021 NA HAstV-4-RC-21045 NA serotype 4,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.2439594700
OP432298 human CHN 2022 NA HAstV-4-QD-S-22015 NA serotype 4,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.2434398545
OP432297 human CHN 2022 NA HAstV-4-QD-L-22001 NA serotype 4,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.2444790855
OP432296 human CHN 2021 NA HAstV-4-RC-21047 NA serotype 4,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.2166796571
OP432295 human CHN 2022 NA HAstV-4-QD-F-22056 NA serotype 4,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.2413613926
OP432294 human CHN 2022 NA HAstV-4-QD-L-22040 NA serotype 4,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.2431800468
OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.2439594700
LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.0572597137
LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.0575153374
LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.0950920245
LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.0935582822
LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.0930470348
LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.0912576687
LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.0925357873
LC694990 human JPN 2018 NA HAstV1-181937-Tokyo-2018 NA serotype 1,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.0956032720
LC694989 human JPN 2021 NA HAstV1-210956-Tokyo-2021 NA serotype 1,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.0940695297
LC694988 human JPN 2021 NA HAstV1-210963-Tokyo-2021 NA serotype 1,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.0930470348
LC694987 human JPN 2021 NA HAstV1-210984-Tokyo-2021 NA serotype 1,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.0917689162
LC694986 human JPN 2022 NA HAstV1-211185-Tokyo-2022 NA serotype 1,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.0953476483
LC694985 human JPN 2019 NA HAstV3-190610-Tokyo-2019 NA serotype 3,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.2018419033
MT832897 human BRA 2015 MAstV-1-Hu-BRA-TO-161-2015 TO-161 feces serotype 1,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.0848670757
MT832896 human BRA 2015 MAstV-1-Hu-BRA-TO-208-2015 TO-208 feces serotype 1,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.0848670757
MT832895 human BRA 2015 MAstV-1-Hu-BRA-TO-171-2015 TO-171 feces serotype 1,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.0843558282
MT832894 human BRA 2011 MAstV-1-Hu-BRA-TO-162-2011 TO-162 feces serotype 1,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.0848670757
MT832893 human BRA 2015 MAstV-1-Hu-BRA-TO-160-2015 TO-160 feces serotype 1,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.0848670757
MT832892 human BRA 2015 MAstV-1-Hu-BRA-TO-98-2015 TO-98 feces serotype 1,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.0843558282
MT906859 human BRA 2014 Hu-BRA-TO-32-2014 BRA-TO-32 stool-sample serotype 5,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.2362934363
MT906858 human BRA 2014 Hu-BRA-TO-57-2014 BRA-TO-57 stool serotype 5,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.2362934363
MT906857 human BRA 2014 Hu-BRA-TO-40-2014 BRA-TO-40 stool serotype 5,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.2362934363
MT906855 human BRA 2014 Hu-BRA-TO-26-2014 BRA-TO-26 stool-sample serotype 4,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.2411015848
MT906854 human BRA 2015 Hu-BRA-TO-71-2015 BRA-TO-71 stool-sample serotype 4,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.2411015848
MT906853 human BRA 2014 Hu-BRA-TO-207-2014 BRA-TO-207 stool serotype 4,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.2411015848
MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.2243540547
MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.2347490347
MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.2622154004
MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.0577709611
MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.2344916345
MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.2175249808
MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.0902351738
MN433703 human USA 2013 Hu-US-2013-CA-RGDS-1070 NA stool serotype 1,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.0907464213
MN444721 human USA 2017 Hu-US-2017-CA-RGDS-1074 NA stool serotype 3,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.2041442824
KC285152 human RUS 2011 NA HAstV-2-RUS-Novosibirsk-Nsc11-N2411-2011 feces serotype 2,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.2599130212
MF684776 human CHN 2013 NA 2013-Fuzhou-85 stool serotype 5,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.2365508366
MG571777 human VEN 2015 NA NA stool serotype 3,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.2028651829
JF491430 human RUS 2004 NA Rus-Nsc04-H355 NA serotype 3,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.2374008698
GQ901902 human RUS 2009 NA Rus-Nsc09-B4 NA serotype 6,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.2335917313
GU732187 human RUS 2008 NA Rus-Nsc08-3364 NA serotype 3,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.2358659504
GU223905 human RUS 2003 NA Rus-Nsc03-H191 NA serotype 3,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.2368892300
HQ398856 human HUN 2010 Hu-Nyergesujfalu-HUN4520-2010-HUN NA fecal-sample serotype 1,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.0892126789
GQ495608 human CHN 2007 NA 192-BJ07-CHN stool serotype 6,FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,0.2351421189
OR371570 human CHN 2022 HAstV-4-Fuzhou-2022-10 NA feces serotype 4,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.2377240842
OR222910 human CHN 2021 NA SY2106 stool serotype 5,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.2386100386
LC732124 human JPN 2016 Human-JPN-2016-JP14989 Child-with-acute-gastroenteritis feces serotype 3,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.2054442732
LC732123 human JPN 2016 Human-JPN-2016-JP14665 Child-with-acute-gastroenteritis feces serotype 3,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.2033768227
LC732122 human JPN 2016 Human-JPN-2016-JP14641 Child-with-acute-gastroenteritis feces serotype 3,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.2054233819
ON571598 human CHN 2021 NA 2021-Fuzhou-37 feces serotype 4,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.2366848532
ON571597 human CHN 2019 NA 2019-Pingtan-42 feces serotype 1,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.0858895706
ON571596 human CHN 2019 NA 2019-Fuzhou-306 feces serotype 1,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.0861451943
ON571595 human CHN 2019 NA 2019-Fuzhou-289 feces serotype 5,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.2401544402
ON571594 human CHN 2019 NA 2019-Fuzhou-26 feces serotype 1,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.0771983640
OP432301 human CHN 2022 NA HAstV-4-QD-L-22019 NA serotype 4,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.2379838919
OP432300 human CHN 2022 NA HAstV-4-QD-S-22022 NA serotype 4,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.2385035074
OP432299 human CHN 2021 NA HAstV-4-RC-21045 NA serotype 4,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.2382436997
OP432298 human CHN 2022 NA HAstV-4-QD-S-22015 NA serotype 4,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.2374642764
OP432297 human CHN 2022 NA HAstV-4-QD-L-22001 NA serotype 4,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.2385035074
OP432296 human CHN 2021 NA HAstV-4-RC-21047 NA serotype 4,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.2164198493
OP432295 human CHN 2022 NA HAstV-4-QD-F-22056 NA serotype 4,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.2369446610
OP432294 human CHN 2022 NA HAstV-4-QD-L-22040 NA serotype 4,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.2377240842
OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.2387633151
LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.0746421268
LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.0748977505
LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.0881901840
LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.0858895706
LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.0858895706
LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.0864008180
LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.0858895706
LC694990 human JPN 2018 NA HAstV1-181937-Tokyo-2018 NA serotype 1,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.0889570552
LC694989 human JPN 2021 NA HAstV1-210956-Tokyo-2021 NA serotype 1,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.0879345603
LC694988 human JPN 2021 NA HAstV1-210963-Tokyo-2021 NA serotype 1,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.0869120654
LC694987 human JPN 2021 NA HAstV1-210984-Tokyo-2021 NA serotype 1,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.0869120654
LC694986 human JPN 2022 NA HAstV1-211185-Tokyo-2022 NA serotype 1,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.0897239264
LC694985 human JPN 2019 NA HAstV3-190610-Tokyo-2019 NA serotype 3,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.2026093630
MT832897 human BRA 2015 MAstV-1-Hu-BRA-TO-161-2015 TO-161 feces serotype 1,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.0797546012
MT832896 human BRA 2015 MAstV-1-Hu-BRA-TO-208-2015 TO-208 feces serotype 1,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.0794989775
MT832895 human BRA 2015 MAstV-1-Hu-BRA-TO-171-2015 TO-171 feces serotype 1,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.0797546012
MT832894 human BRA 2011 MAstV-1-Hu-BRA-TO-162-2011 TO-162 feces serotype 1,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.0797546012
MT832893 human BRA 2015 MAstV-1-Hu-BRA-TO-160-2015 TO-160 feces serotype 1,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.0797546012
MT832892 human BRA 2015 MAstV-1-Hu-BRA-TO-98-2015 TO-98 feces serotype 1,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.0802658487
MT906859 human BRA 2014 Hu-BRA-TO-32-2014 BRA-TO-32 stool-sample serotype 5,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.2373230373
MT906858 human BRA 2014 Hu-BRA-TO-57-2014 BRA-TO-57 stool serotype 5,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.2373230373
MT906857 human BRA 2014 Hu-BRA-TO-40-2014 BRA-TO-40 stool serotype 5,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.2373230373
MT906855 human BRA 2014 Hu-BRA-TO-26-2014 BRA-TO-26 stool-sample serotype 4,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.2361652377
MT906854 human BRA 2015 Hu-BRA-TO-71-2015 BRA-TO-71 stool-sample serotype 4,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.2361652377
MT906853 human BRA 2014 Hu-BRA-TO-207-2014 BRA-TO-207 stool serotype 4,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.2361652377
MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.2233307751
MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.2360360360
MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.2594013814
MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.0741308793
MN433706 human USA 2014 Hu-US-2014-CA-RGDS-1073 NA stool serotype 5,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.2370656371
MN433705 human USA 2014 Hu-US-2014-CA-RGDS-1072 NA stool serotype 2,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.2193184730
MN433704 human USA 2013 Hu-US-2013-CA-RGDS-1071 NA stool serotype 1,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.0843558282
MN433703 human USA 2013 Hu-US-2013-CA-RGDS-1070 NA stool serotype 1,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.0843558282
MN444721 human USA 2017 Hu-US-2017-CA-RGDS-1074 NA stool serotype 3,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.2036326426
KC285152 human RUS 2011 NA HAstV-2-RUS-Novosibirsk-Nsc11-N2411-2011 feces serotype 2,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.2604246610
MF684776 human CHN 2013 NA 2013-Fuzhou-85 stool serotype 5,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.2375804376
MG571777 human VEN 2015 NA NA stool serotype 3,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.2044001023
JF491430 human RUS 2004 NA Rus-Nsc04-H355 NA serotype 3,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.2394474290
GQ901902 human RUS 2009 NA Rus-Nsc09-B4 NA serotype 6,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.2348837209
GU732187 human RUS 2008 NA Rus-Nsc08-3364 NA serotype 3,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.2376566897
GU223905 human RUS 2003 NA Rus-Nsc03-H191 NA serotype 3,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.2394474290
HQ398856 human HUN 2010 Hu-Nyergesujfalu-HUN4520-2010-HUN NA fecal-sample serotype 1,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.0823108384
GQ495608 human CHN 2007 NA 192-BJ07-CHN stool serotype 6,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.2361757106
FJ755405 human CHN 2007 Beijing-293-2007-CHN NA stool serotype 1,FJ755404 human CHN 2007 Beijing-291-2007-CHN NA stool serotype 1,0.0567484663
OR371570 human CHN 2022 HAstV-4-Fuzhou-2022-10 NA feces serotype 4,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.2436996622
OR222910 human CHN 2021 NA SY2106 stool serotype 5,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.2373230373
LC732124 human JPN 2016 Human-JPN-2016-JP14989 Child-with-acute-gastroenteritis feces serotype 3,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.2064714946
LC732123 human JPN 2016 Human-JPN-2016-JP14665 Child-with-acute-gastroenteritis feces serotype 3,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.2054233819
LC732122 human JPN 2016 Human-JPN-2016-JP14641 Child-with-acute-gastroenteritis feces serotype 3,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.2072141213
ON571598 human CHN 2021 NA 2021-Fuzhou-37 feces serotype 4,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.2442192777
ON571597 human CHN 2019 NA 2019-Pingtan-42 feces serotype 1,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.0815439673
ON571596 human CHN 2019 NA 2019-Fuzhou-306 feces serotype 1,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.0802658487
ON571595 human CHN 2019 NA 2019-Fuzhou-289 feces serotype 5,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.2393822394
ON571594 human CHN 2019 NA 2019-Fuzhou-26 feces serotype 1,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.0927914110
OP432301 human CHN 2022 NA HAstV-4-QD-L-22019 NA serotype 4,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.2449987010
OP432300 human CHN 2022 NA HAstV-4-QD-S-22022 NA serotype 4,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.2460379319
OP432299 human CHN 2021 NA HAstV-4-RC-21045 NA serotype 4,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.2449987010
OP432298 human CHN 2022 NA HAstV-4-QD-S-22015 NA serotype 4,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.2449987010
OP432297 human CHN 2022 NA HAstV-4-QD-L-22001 NA serotype 4,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.2460379319
OP432296 human CHN 2021 NA HAstV-4-RC-21047 NA serotype 4,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.2133021564
OP432295 human CHN 2022 NA HAstV-4-QD-F-22056 NA serotype 4,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.2449987010
OP432294 human CHN 2022 NA HAstV-4-QD-L-22040 NA serotype 4,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.2447388932
OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.2457781242
LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.0894683027
LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.0897239264
LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.0825664622
LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.0802658487
LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.0802658487
LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.0810327198
LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.0800102249
LC694990 human JPN 2018 NA HAstV1-181937-Tokyo-2018 NA serotype 1,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.0843558282
LC694989 human JPN 2021 NA HAstV1-210956-Tokyo-2021 NA serotype 1,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.0820552147
LC694988 human JPN 2021 NA HAstV1-210963-Tokyo-2021 NA serotype 1,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.0810327198
LC694987 human JPN 2021 NA HAstV1-210984-Tokyo-2021 NA serotype 1,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.0815439673
LC694986 human JPN 2022 NA HAstV1-211185-Tokyo-2022 NA serotype 1,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.0835889571
LC694985 human JPN 2019 NA HAstV3-190610-Tokyo-2019 NA serotype 3,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.2054233819
MT832897 human BRA 2015 MAstV-1-Hu-BRA-TO-161-2015 TO-161 feces serotype 1,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.0748977505
MT832896 human BRA 2015 MAstV-1-Hu-BRA-TO-208-2015 TO-208 feces serotype 1,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.0754089980
MT832895 human BRA 2015 MAstV-1-Hu-BRA-TO-171-2015 TO-171 feces serotype 1,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.0754089980
MT832894 human BRA 2011 MAstV-1-Hu-BRA-TO-162-2011 TO-162 feces serotype 1,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.0748977505
MT832893 human BRA 2015 MAstV-1-Hu-BRA-TO-160-2015 TO-160 feces serotype 1,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.0748977505
MT832892 human BRA 2015 MAstV-1-Hu-BRA-TO-98-2015 TO-98 feces serotype 1,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.0759202454
MT906859 human BRA 2014 Hu-BRA-TO-32-2014 BRA-TO-32 stool-sample serotype 5,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.2360360360
MT906858 human BRA 2014 Hu-BRA-TO-57-2014 BRA-TO-57 stool serotype 5,FJ755403 human CHN 2006 Beijing-176-2006-CHN NA stool serotype 1,0.2360360360
